-10.2637,9.1205
 0.2972,-7.1203
 -6.4063,8.9109
 -0.0179,-1.7781
 2.2794,9.1205
 -0.3330,3.5716
 3.2973,-6.8380
 -0.6670,8.7856
 4.6136,9.1205
 1.6849,-7.1555
 7.0176,-6.7674
 1.2972,-1.8139
 10.2983,9.0507
 1.0000,3.4859
 15.0167,-6.9439
 0.7028,8.9007
 -25.0000,-6.6968
 -2.2794,-7.3317
 -14.6380,-6.6614
 -2.6670,-2.0000
 -7.9100,-6.7674
 -3.0179,3.3932
 -5.4070,-6.8380
 -3.2973,8.8060
 -3.6492,-7.1908
 -1.0179,-7.2965
 -4.0534,-1.8643
 -1.3330,-1.8139
 -4.3864,3.4932
 -1.6312,3.5716
 -4.6492,8.8060
 -1.9821,8.7308
